Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-28 03:00:06,2014-04-28 03:14:09,1398679206162.0,1398680049617.0,Activity
2014-04-28 03:14:09,2014-04-28 03:21:40,1398680049617.0,1398680500868.0,Hole
2014-04-28 03:21:40,2014-04-28 04:14:16,1398680500868.0,1398683656384.0,Activity
2014-04-28 04:14:16,2014-04-28 04:21:16,1398683656384.0,1398684076902.0,Hole
2014-04-28 04:21:16,2014-04-28 05:43:56,1398684076902.0,1398689036869.0,Activity
2014-04-28 05:43:56,2014-04-28 05:51:27,1398689036869.0,1398689487683.0,Hole
2014-04-28 05:51:27,2014-04-28 07:44:15,1398689487683.0,1398696255618.0,Activity
2014-04-28 07:44:15,2014-04-28 07:51:17,1398696255618.0,1398696677710.0,Hole
2014-04-28 07:51:17,2014-04-28 08:43:54,1398696677710.0,1398699834829.0,Activity
2014-04-28 08:43:54,2014-04-28 08:51:26,1398699834829.0,1398700286630.0,Hole
2014-04-28 08:51:26,2014-04-28 11:14:49,1398700286630.0,1398708889519.0,Activity
2014-04-28 11:14:49,2014-04-28 11:21:20,1398708889519.0,1398709280654.0,Hole
2014-04-28 11:21:20,2014-04-28 13:14:40,1398709280654.0,1398716080648.0,Activity
2014-04-28 13:14:40,2014-04-28 13:21:40,1398716080648.0,1398716500973.0,Hole
2014-04-28 13:21:40,2014-04-28 15:44:39,1398716500973.0,1398725079515.0,Activity
2014-04-28 15:44:39,2014-04-28 15:51:40,1398725079515.0,1398725500830.0,Hole
2014-04-28 15:51:40,2014-04-28 16:07:42,1398725500830.0,1398726462787.0,Activity
2014-04-28 16:07:42,2014-04-28 19:01:43,1398726462787.0,1398736903971.0,Hole
2014-04-28 19:01:43,2014-04-28 21:14:03,1398736903971.0,1398744843596.0,Activity
2014-04-28 21:14:03,2014-04-28 21:21:35,1398744843596.0,1398745295702.0,Hole
2014-04-28 21:21:35,2014-04-28 23:14:23,1398745295702.0,1398752063752.0,Activity
2014-04-28 23:14:23,2014-04-28 23:21:24,1398752063752.0,1398752484065.0,Hole
2014-04-28 23:21:24,2014-04-29 00:14:00,1398752484065.0,1398755640870.0,Activity
2014-04-29 00:14:00,2014-04-29 00:21:32,1398755640870.0,1398756092749.0,Hole
2014-04-29 00:21:32,2014-04-29 01:44:14,1398756092749.0,1398761054685.0,Activity
2014-04-29 01:44:14,2014-04-29 01:51:14,1398761054685.0,1398761474944.0,Hole
2014-04-29 01:51:14,2014-04-29 02:43:54,1398761474944.0,1398764634605.0,Activity
2014-04-29 02:43:54,2014-04-29 02:51:25,1398764634605.0,1398765085054.0,Hole
2014-04-29 02:51:25,2014-04-29 02:59:55,1398765085054.0,1398765595909.0,Activity
