Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-14 03:00:29,2014-04-14 09:40:00,1397469629847.0,1397493600906.0,Activity
2014-04-14 09:40:00,2014-04-14 10:00:12,1397493600906.0,1397494812237.0,Non-walk trip
2014-04-14 10:00:12,2014-04-14 10:02:39,1397494812237.0,1397494959644.0,Walk trip
2014-04-14 10:02:39,2014-04-14 11:12:45,1397494959644.0,1397499165387.0,Activity
2014-04-14 11:12:45,2014-04-14 12:12:18,1397499165387.0,1397502738378.0,Activity
2014-04-14 12:12:18,2014-04-14 12:34:21,1397502738378.0,1397504061683.0,Activity
2014-04-14 12:34:21,2014-04-14 12:40:22,1397504061683.0,1397504422153.0,Walk trip
2014-04-14 12:40:22,2014-04-14 12:45:19,1397504422153.0,1397504719449.0,Non-walk trip
2014-04-14 12:45:19,2014-04-14 13:01:44,1397504719449.0,1397505704692.0,Activity
2014-04-14 13:01:44,2014-04-14 13:03:53,1397505704692.0,1397505833461.0,Non-walk trip
2014-04-14 13:03:53,2014-04-14 13:23:21,1397505833461.0,1397507001355.0,Activity
2014-04-14 13:23:21,2014-04-14 13:30:30,1397507001355.0,1397507430904.0,Non-walk trip
2014-04-14 13:30:30,2014-04-14 17:43:11,1397507430904.0,1397522591219.0,Activity
2014-04-14 17:43:11,2014-04-14 17:54:49,1397522591219.0,1397523289418.0,Non-walk trip
2014-04-14 17:54:49,2014-04-15 02:59:11,1397523289418.0,1397555951267.0,Activity
