Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-09 09:48:54,2014-04-09 09:50:57,1397062134911.0,1397062257250.0,Non-walk trip
2014-04-09 09:50:57,2014-04-09 10:06:37,1397062257250.0,1397063197137.0,Walk trip
2014-04-09 10:06:37,2014-04-09 12:22:27,1397063197137.0,1397071347816.0,Activity
2014-04-09 12:22:27,2014-04-09 13:05:10,1397071347816.0,1397073910841.0,Activity
2014-04-09 13:05:10,2014-04-09 15:08:02,1397073910841.0,1397081282174.0,Activity
2014-04-09 15:08:02,2014-04-09 15:12:10,1397081282174.0,1397081530259.0,Walk trip
2014-04-09 15:12:10,2014-04-09 16:40:18,1397081530259.0,1397086818376.0,Activity
2014-04-09 16:40:18,2014-04-09 17:22:56,1397086818376.0,1397089376476.0,Activity
2014-04-09 17:22:56,2014-04-09 17:25:30,1397089376476.0,1397089530210.0,Walk trip
2014-04-09 17:25:30,2014-04-09 17:27:00,1397089530210.0,1397089620729.0,Non-walk trip
2014-04-09 17:27:00,2014-04-09 17:33:59,1397089620729.0,1397090039343.0,Walk trip
2014-04-09 17:33:59,2014-04-09 17:51:13,1397090039343.0,1397091073516.0,Activity
2014-04-09 17:51:13,2014-04-09 17:55:34,1397091073516.0,1397091334380.0,Walk trip
2014-04-09 17:55:34,2014-04-09 18:00:45,1397091334380.0,1397091645433.0,Non-walk trip
2014-04-09 18:00:45,2014-04-09 18:06:00,1397091645433.0,1397091960210.0,Walk trip
2014-04-09 18:06:00,2014-04-09 18:14:18,1397091960210.0,1397092458547.0,Activity
2014-04-09 18:14:18,2014-04-09 18:15:51,1397092458547.0,1397092551564.0,Non-walk trip
2014-04-09 18:15:51,2014-04-09 20:06:23,1397092551564.0,1397099183583.0,Activity
2014-04-09 20:06:23,2014-04-09 20:07:04,1397099183583.0,1397099224471.0,Walk trip
2014-04-09 20:07:04,2014-04-09 21:58:11,1397099224471.0,1397105891104.0,Activity
2014-04-09 21:58:11,2014-04-09 22:13:23,1397105891104.0,1397106803540.0,Walk trip
2014-04-09 22:13:23,2014-04-09 22:21:40,1397106803540.0,1397107300378.0,Activity
2014-04-09 22:21:40,2014-04-10 02:59:20,1397107300378.0,1397123960864.0,Activity
