Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-25 03:00:18,2014-04-25 09:43:21,1398420018528.0,1398444201620.0,Activity
2014-04-25 09:43:21,2014-04-25 09:59:23,1398444201620.0,1398445163339.0,Non-walk trip
2014-04-25 09:59:23,2014-04-25 10:24:51,1398445163339.0,1398446691929.0,Walk trip
2014-04-25 10:24:51,2014-04-25 10:33:08,1398446691929.0,1398447188123.0,Non-walk trip
2014-04-25 10:33:08,2014-04-25 11:07:07,1398447188123.0,1398449227648.0,Activity
2014-04-25 11:07:07,2014-04-25 14:04:26,1398449227648.0,1398459866656.0,Activity
2014-04-25 14:04:26,2014-04-25 14:08:00,1398459866656.0,1398460080440.0,Walk trip
2014-04-25 14:08:00,2014-04-25 15:46:59,1398460080440.0,1398466019474.0,Activity
2014-04-25 15:46:59,2014-04-25 15:49:28,1398466019474.0,1398466168144.0,Walk trip
2014-04-25 15:49:28,2014-04-25 16:05:20,1398466168144.0,1398467120232.0,Activity
2014-04-25 16:05:20,2014-04-25 16:30:59,1398467120232.0,1398468659310.0,Walk trip
2014-04-25 16:30:59,2014-04-25 16:52:30,1398468659310.0,1398469950316.0,Non-walk trip
2014-04-25 16:52:30,2014-04-25 16:58:34,1398469950316.0,1398470314283.0,Activity
2014-04-25 16:58:34,2014-04-25 17:11:47,1398470314283.0,1398471107250.0,Non-walk trip
2014-04-25 17:11:47,2014-04-26 02:59:35,1398471107250.0,1398506375791.0,Activity
