Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-15 03:00:26,2014-04-15 12:21:17,1397556026499.0,1397589677417.0,Activity
2014-04-15 12:21:17,2014-04-15 12:35:21,1397589677417.0,1397590521305.0,Walk trip
2014-04-15 12:35:21,2014-04-15 12:53:30,1397590521305.0,1397591610306.0,Activity
2014-04-15 12:53:30,2014-04-15 12:59:30,1397591610306.0,1397591970473.0,Activity
2014-04-15 12:59:30,2014-04-15 13:05:07,1397591970473.0,1397592307724.0,Non-walk trip
2014-04-15 13:05:07,2014-04-15 14:03:23,1397592307724.0,1397595803330.0,Activity
2014-04-15 14:03:23,2014-04-15 14:04:23,1397595803330.0,1397595863296.0,Walk trip
2014-04-15 14:04:23,2014-04-15 19:56:59,1397595863296.0,1397617019412.0,Activity
2014-04-15 19:56:59,2014-04-15 20:11:03,1397617019412.0,1397617863752.0,Walk trip
2014-04-15 20:11:03,2014-04-15 20:52:21,1397617863752.0,1397620341418.0,Activity
2014-04-15 20:52:21,2014-04-15 21:04:24,1397620341418.0,1397621064515.0,Walk trip
2014-04-15 21:04:24,2014-04-16 02:59:44,1397621064515.0,1397642384254.0,Activity
