Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-14 03:00:28,2014-04-14 13:15:29,1397469628656.0,1397506529429.0,Activity
2014-04-14 13:15:29,2014-04-14 13:19:25,1397506529429.0,1397506765291.0,Non-walk trip
2014-04-14 13:19:25,2014-04-14 13:44:34,1397506765291.0,1397508274037.0,Activity
2014-04-14 13:44:34,2014-04-14 13:54:06,1397508274037.0,1397508846002.0,Non-walk trip
2014-04-14 13:54:06,2014-04-14 13:55:36,1397508846002.0,1397508936121.0,Walk trip
2014-04-14 13:55:36,2014-04-14 13:57:06,1397508936121.0,1397509026170.0,Non-walk trip
2014-04-14 13:57:06,2014-04-14 13:59:06,1397509026170.0,1397509146975.0,Walk trip
2014-04-14 13:59:06,2014-04-14 14:01:06,1397509146975.0,1397509266348.0,Non-walk trip
2014-04-14 14:01:06,2014-04-14 14:18:10,1397509266348.0,1397510290119.0,Walk trip
2014-04-14 14:18:10,2014-04-14 15:06:17,1397510290119.0,1397513177104.0,Activity
2014-04-14 15:06:17,2014-04-14 18:49:27,1397513177104.0,1397526567901.0,Activity
2014-04-14 18:49:27,2014-04-14 18:51:33,1397526567901.0,1397526693685.0,Non-walk trip
2014-04-14 18:51:33,2014-04-14 20:06:28,1397526693685.0,1397531188692.0,Activity
2014-04-14 20:06:28,2014-04-14 20:41:03,1397531188692.0,1397533263022.0,Activity
2014-04-14 20:41:03,2014-04-15 02:59:19,1397533263022.0,1397555959880.0,Walk trip
