Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-17 03:00:00,2014-04-17 09:13:42,1397728800526.0,1397751222448.0,Activity
2014-04-17 09:13:42,2014-04-17 09:28:42,1397751222448.0,1397752122417.0,Non-walk trip
2014-04-17 09:28:42,2014-04-17 11:03:40,1397752122417.0,1397757820786.0,Activity
2014-04-17 11:03:40,2014-04-17 11:06:36,1397757820786.0,1397757996961.0,Non-walk trip
2014-04-17 11:06:36,2014-04-17 11:08:58,1397757996961.0,1397758138201.0,Walk trip
2014-04-17 11:08:58,2014-04-17 11:25:06,1397758138201.0,1397759106091.0,Activity
2014-04-17 11:25:06,2014-04-17 11:46:34,1397759106091.0,1397760394349.0,Activity
2014-04-17 11:46:34,2014-04-17 11:57:53,1397760394349.0,1397761073281.0,Non-walk trip
2014-04-17 11:57:53,2014-04-17 12:18:55,1397761073281.0,1397762335883.0,Activity
2014-04-17 12:18:55,2014-04-17 12:22:53,1397762335883.0,1397762573254.0,Non-walk trip
2014-04-17 12:22:53,2014-04-17 12:26:23,1397762573254.0,1397762783181.0,Walk trip
2014-04-17 12:26:23,2014-04-17 16:26:52,1397762783181.0,1397777212362.0,Activity
2014-04-17 16:26:52,2014-04-17 16:35:32,1397777212362.0,1397777732567.0,Non-walk trip
2014-04-17 16:35:32,2014-04-17 16:39:37,1397777732567.0,1397777977467.0,Walk trip
2014-04-17 16:39:37,2014-04-17 16:45:47,1397777977467.0,1397778347350.0,Non-walk trip
2014-04-17 16:45:47,2014-04-17 16:48:15,1397778347350.0,1397778495714.0,Walk trip
2014-04-17 16:48:15,2014-04-17 16:49:48,1397778495714.0,1397778588429.0,Non-walk trip
2014-04-17 16:49:48,2014-04-17 16:51:27,1397778588429.0,1397778687307.0,Walk trip
2014-04-17 16:51:27,2014-04-17 18:21:56,1397778687307.0,1397784116289.0,Activity
2014-04-17 18:21:56,2014-04-17 18:33:27,1397784116289.0,1397784807358.0,Non-walk trip
2014-04-17 18:33:27,2014-04-17 19:25:09,1397784807358.0,1397787909234.0,Activity
2014-04-17 19:25:09,2014-04-17 19:31:34,1397787909234.0,1397788294265.0,Non-walk trip
2014-04-17 19:31:34,2014-04-17 22:27:10,1397788294265.0,1397798830316.0,Activity
