Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-05-01 03:00:06,2014-05-01 03:03:36,1398938406528.0,1398938616582.0,Walk trip
2014-05-01 03:03:36,2014-05-01 13:20:40,1398938616582.0,1398975640644.0,Hole
2014-05-01 13:20:40,2014-05-01 13:31:04,1398975640644.0,1398976264961.0,Walk trip
2014-05-01 13:31:04,2014-05-01 13:47:29,1398976264961.0,1398977249582.0,Activity
2014-05-01 13:47:29,2014-05-01 13:52:58,1398977249582.0,1398977578235.0,Walk trip
2014-05-01 13:52:58,2014-05-01 13:55:47,1398977578235.0,1398977747540.0,Non-walk trip
2014-05-01 13:55:47,2014-05-01 14:01:56,1398977747540.0,1398978116337.0,Activity
2014-05-01 14:01:56,2014-05-01 14:21:54,1398978116337.0,1398979314238.0,Activity
2014-05-01 14:21:54,2014-05-01 15:05:42,1398979314238.0,1398981942273.0,Activity
2014-05-01 15:05:42,2014-05-01 15:22:59,1398981942273.0,1398982979515.0,Walk trip
2014-05-01 15:22:59,2014-05-02 02:59:36,1398982979515.0,1399024776156.0,Activity
