Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-08 03:00:24,2014-04-08 11:06:57,1396951224294.0,1396980417416.0,Activity
2014-04-08 11:06:57,2014-04-08 11:22:32,1396980417416.0,1396981352183.0,Walk trip
2014-04-08 11:22:32,2014-04-08 11:25:36,1396981352183.0,1396981536395.0,Non-walk trip
2014-04-08 11:25:36,2014-04-08 11:31:39,1396981536395.0,1396981899048.0,Activity
2014-04-08 11:31:39,2014-04-08 12:18:39,1396981899048.0,1396984719206.0,Activity
2014-04-08 12:18:39,2014-04-08 12:40:49,1396984719206.0,1396986049924.0,Activity
2014-04-08 12:40:49,2014-04-08 14:05:37,1396986049924.0,1396991137976.0,Hole
2014-04-08 14:05:37,2014-04-08 14:09:38,1396991137976.0,1396991378317.0,Walk trip
2014-04-08 14:09:38,2014-04-08 14:14:48,1396991378317.0,1396991688009.0,Hole
2014-04-08 14:14:48,2014-04-08 15:40:11,1396991688009.0,1396996811226.0,Activity
2014-04-08 15:40:11,2014-04-08 16:31:33,1396996811226.0,1396999893409.0,Hole
