Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-15 03:00:11,2014-04-15 07:30:23,1397556011281.0,1397572223355.0,Activity
2014-04-15 07:30:23,2014-04-15 07:41:16,1397572223355.0,1397572876113.0,Hole
2014-04-15 07:41:16,2014-04-15 09:09:21,1397572876113.0,1397578161564.0,Activity
2014-04-15 09:09:21,2014-04-15 09:24:22,1397578161564.0,1397579062431.0,Non-walk trip
2014-04-15 09:24:22,2014-04-15 09:32:14,1397579062431.0,1397579534559.0,Activity
2014-04-15 09:32:14,2014-04-15 11:05:48,1397579534559.0,1397585148540.0,Activity
2014-04-15 11:05:48,2014-04-15 11:09:38,1397585148540.0,1397585378474.0,Non-walk trip
2014-04-15 11:09:38,2014-04-15 11:15:43,1397585378474.0,1397585743651.0,Activity
2014-04-15 11:15:43,2014-04-15 11:16:14,1397585743651.0,1397585774122.0,Non-walk trip
2014-04-15 11:16:14,2014-04-15 11:24:28,1397585774122.0,1397586268298.0,Activity
2014-04-15 11:24:28,2014-04-15 11:25:39,1397586268298.0,1397586339056.0,Non-walk trip
2014-04-15 11:25:39,2014-04-15 11:32:19,1397586339056.0,1397586739214.0,Activity
2014-04-15 11:32:19,2014-04-15 18:03:01,1397586739214.0,1397610181425.0,Activity
2014-04-15 18:03:01,2014-04-15 18:10:14,1397610181425.0,1397610614271.0,Non-walk trip
2014-04-15 18:10:14,2014-04-15 19:14:14,1397610614271.0,1397614454382.0,Activity
2014-04-15 19:14:14,2014-04-15 19:24:04,1397614454382.0,1397615044338.0,Non-walk trip
2014-04-15 19:24:04,2014-04-16 02:59:46,1397615044338.0,1397642386213.0,Activity
