Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-23 03:00:11,2014-04-23 08:50:35,1398247211404.0,1398268235957.0,Activity
2014-04-23 08:50:35,2014-04-23 09:31:11,1398268235957.0,1398270671728.0,Activity
2014-04-23 09:31:11,2014-04-23 09:31:41,1398270671728.0,1398270701828.0,Non-walk trip
2014-04-23 09:31:41,2014-04-23 11:30:56,1398270701828.0,1398277856028.0,Activity
2014-04-23 11:30:56,2014-04-23 11:33:28,1398277856028.0,1398278008330.0,Walk trip
2014-04-23 11:33:28,2014-04-23 12:30:39,1398278008330.0,1398281439903.0,Activity
2014-04-23 12:30:39,2014-04-23 12:31:10,1398281439903.0,1398281470048.0,Non-walk trip
2014-04-23 12:31:10,2014-04-23 18:01:42,1398281470048.0,1398301302925.0,Activity
2014-04-23 18:01:42,2014-04-23 18:02:12,1398301302925.0,1398301332534.0,Non-walk trip
2014-04-23 18:02:12,2014-04-23 21:32:46,1398301332534.0,1398313966747.0,Activity
2014-04-23 21:32:46,2014-04-23 21:42:48,1398313966747.0,1398314568404.0,Non-walk trip
2014-04-23 21:42:48,2014-04-24 02:59:52,1398314568404.0,1398333592561.0,Activity
