Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-17 03:00:19,2014-04-17 12:11:21,1397728819959.0,1397761881973.0,Activity
2014-04-17 12:11:21,2014-04-17 12:18:52,1397761881973.0,1397762332760.0,Non-walk trip
2014-04-17 12:18:52,2014-04-17 12:22:20,1397762332760.0,1397762540676.0,Walk trip
2014-04-17 12:22:20,2014-04-17 12:26:01,1397762540676.0,1397762761547.0,Non-walk trip
2014-04-17 12:26:01,2014-04-17 12:46:55,1397762761547.0,1397764015672.0,Activity
2014-04-17 12:46:55,2014-04-17 12:56:30,1397764015672.0,1397764590802.0,Walk trip
2014-04-17 12:56:30,2014-04-17 14:03:09,1397764590802.0,1397768589867.0,Activity
2014-04-17 14:03:09,2014-04-17 14:04:11,1397768589867.0,1397768651028.0,Non-walk trip
2014-04-17 14:04:11,2014-04-17 14:16:10,1397768651028.0,1397769370941.0,Activity
2014-04-17 14:16:10,2014-04-17 14:16:41,1397769370941.0,1397769401013.0,Walk trip
2014-04-17 14:16:41,2014-04-17 17:06:03,1397769401013.0,1397779563038.0,Activity
2014-04-17 17:06:03,2014-04-17 17:10:33,1397779563038.0,1397779833099.0,Walk trip
2014-04-17 17:10:33,2014-04-17 18:20:39,1397779833099.0,1397784039437.0,Activity
2014-04-17 18:20:39,2014-04-17 18:24:43,1397784039437.0,1397784283069.0,Walk trip
2014-04-17 18:24:43,2014-04-17 18:31:14,1397784283069.0,1397784674473.0,Non-walk trip
2014-04-17 18:31:14,2014-04-17 20:35:25,1397784674473.0,1397792125486.0,Activity
2014-04-17 20:35:25,2014-04-17 20:42:26,1397792125486.0,1397792546473.0,Non-walk trip
2014-04-17 20:42:26,2014-04-17 22:12:44,1397792546473.0,1397797964601.0,Activity
