Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-09 11:12:34,2014-04-09 11:15:36,1397067154094.0,1397067336289.0,Walk trip
2014-04-09 11:15:36,2014-04-09 11:27:11,1397067336289.0,1397068031539.0,Activity
2014-04-09 11:27:11,2014-04-09 11:32:44,1397068031539.0,1397068364527.0,Non-walk trip
2014-04-09 11:32:44,2014-04-09 11:34:59,1397068364527.0,1397068499578.0,Walk trip
2014-04-09 11:34:59,2014-04-09 13:11:12,1397068499578.0,1397074272523.0,Activity
2014-04-09 13:11:12,2014-04-09 13:16:13,1397074272523.0,1397074573444.0,Hole
2014-04-09 13:16:13,2014-04-09 16:21:45,1397074573444.0,1397085705547.0,Activity
2014-04-09 16:21:45,2014-04-09 16:22:45,1397085705547.0,1397085765660.0,Walk trip
2014-04-09 16:22:45,2014-04-09 16:34:18,1397085765660.0,1397086458041.0,Activity
2014-04-09 16:34:18,2014-04-09 16:44:53,1397086458041.0,1397087093467.0,Walk trip
2014-04-09 16:44:53,2014-04-09 17:12:03,1397087093467.0,1397088723287.0,Hole
2014-04-09 17:12:03,2014-04-09 17:17:35,1397088723287.0,1397089055406.0,Walk trip
2014-04-09 17:17:35,2014-04-10 02:59:58,1397089055406.0,1397123998831.0,Activity
