Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-15 12:04:11,2014-04-15 12:09:43,1397588651712.0,1397588983316.0,Walk trip
2014-04-15 12:09:43,2014-04-15 12:15:44,1397588983316.0,1397589344250.0,Activity
2014-04-15 12:15:44,2014-04-15 12:21:14,1397589344250.0,1397589674768.0,Walk trip
2014-04-15 12:21:14,2014-04-15 13:07:52,1397589674768.0,1397592472452.0,Activity
2014-04-15 13:07:52,2014-04-15 13:09:21,1397592472452.0,1397592561424.0,Walk trip
2014-04-15 13:09:21,2014-04-15 14:22:02,1397592561424.0,1397596922852.0,Activity
2014-04-15 14:22:02,2014-04-15 15:36:09,1397596922852.0,1397601369134.0,Activity
2014-04-15 15:36:09,2014-04-15 15:37:09,1397601369134.0,1397601429124.0,Walk trip
2014-04-15 15:37:09,2014-04-15 16:10:45,1397601429124.0,1397603445123.0,Activity
2014-04-15 16:10:45,2014-04-15 16:14:45,1397603445123.0,1397603685697.0,Walk trip
2014-04-15 16:14:45,2014-04-15 16:21:16,1397603685697.0,1397604076827.0,Hole
2014-04-15 16:21:16,2014-04-15 17:13:54,1397604076827.0,1397607234660.0,Activity
2014-04-15 17:13:54,2014-04-15 17:21:25,1397607234660.0,1397607685918.0,Hole
2014-04-15 17:21:25,2014-04-15 17:23:56,1397607685918.0,1397607836639.0,Walk trip
2014-04-15 17:23:56,2014-04-15 17:31:28,1397607836639.0,1397608288645.0,Activity
2014-04-15 17:31:28,2014-04-15 17:31:58,1397608288645.0,1397608318641.0,Non-walk trip
2014-04-15 17:31:58,2014-04-15 18:44:09,1397608318641.0,1397612649713.0,Activity
2014-04-15 18:44:09,2014-04-15 18:51:40,1397612649713.0,1397613100678.0,Hole
2014-04-15 18:51:40,2014-04-15 19:44:19,1397613100678.0,1397616259802.0,Activity
2014-04-15 19:44:19,2014-04-15 19:51:21,1397616259802.0,1397616681871.0,Hole
2014-04-15 19:51:21,2014-04-15 21:43:42,1397616681871.0,1397623422863.0,Activity
2014-04-15 21:43:42,2014-04-15 21:51:13,1397623422863.0,1397623873624.0,Hole
2014-04-15 21:51:13,2014-04-15 23:14:21,1397623873624.0,1397628861729.0,Activity
2014-04-15 23:14:21,2014-04-15 23:21:52,1397628861729.0,1397629312054.0,Hole
2014-04-15 23:21:52,2014-04-15 23:30:23,1397629312054.0,1397629823785.0,Activity
2014-04-15 23:30:23,2014-04-15 23:37:54,1397629823785.0,1397630274742.0,Walk trip
2014-04-15 23:37:54,2014-04-15 23:53:57,1397630274742.0,1397631237022.0,Activity
2014-04-15 23:53:57,2014-04-16 00:02:57,1397631237022.0,1397631777885.0,Walk trip
2014-04-16 00:02:57,2014-04-16 00:14:28,1397631777885.0,1397632468572.0,Activity
2014-04-16 00:14:28,2014-04-16 00:21:31,1397632468572.0,1397632891278.0,Hole
2014-04-16 00:21:31,2014-04-16 01:44:15,1397632891278.0,1397637855533.0,Activity
2014-04-16 01:44:15,2014-04-16 01:51:16,1397637855533.0,1397638276354.0,Hole
2014-04-16 01:51:16,2014-04-16 02:59:59,1397638276354.0,1397642399578.0,Activity
