Start Time,End Time,Start Epoch,End Epoch,Type,Comments
2014-04-09 10:24:12,2014-04-09 10:42:15,1397064252248.0,1397065335557.0,Walk trip
2014-04-09 10:42:15,2014-04-09 10:54:48,1397065335557.0,1397066088804.0,Activity
2014-04-09 10:54:48,2014-04-09 10:56:46,1397066088804.0,1397066206024.0,Non-walk trip
2014-04-09 10:56:46,2014-04-09 10:59:16,1397066206024.0,1397066356656.0,Walk trip
2014-04-09 10:59:16,2014-04-09 11:01:48,1397066356656.0,1397066508886.0,Non-walk trip
2014-04-09 11:01:48,2014-04-09 12:14:00,1397066508886.0,1397070840817.0,Activity
2014-04-09 12:14:00,2014-04-09 12:21:31,1397070840817.0,1397071291761.0,Hole
2014-04-09 12:21:31,2014-04-09 13:16:36,1397071291761.0,1397074596556.0,Activity
2014-04-09 13:16:36,2014-04-09 13:17:09,1397074596556.0,1397074629903.0,Non-walk trip
2014-04-09 13:17:09,2014-04-09 13:44:16,1397074629903.0,1397076256494.0,Activity
2014-04-09 13:44:16,2014-04-09 13:51:17,1397076256494.0,1397076677643.0,Hole
2014-04-09 13:51:17,2014-04-09 15:44:06,1397076677643.0,1397083446558.0,Activity
2014-04-09 15:44:06,2014-04-09 15:51:37,1397083446558.0,1397083897548.0,Hole
2014-04-09 15:51:37,2014-04-09 16:04:09,1397083897548.0,1397084649542.0,Activity
2014-04-09 16:04:09,2014-04-09 16:07:39,1397084649542.0,1397084859777.0,Walk trip
2014-04-09 16:07:39,2014-04-09 16:15:40,1397084859777.0,1397085340926.0,Activity
2014-04-09 16:15:40,2014-04-09 16:16:10,1397085340926.0,1397085370970.0,Non-walk trip
2014-04-09 16:16:10,2014-04-09 16:44:14,1397085370970.0,1397087054871.0,Activity
2014-04-09 16:44:14,2014-04-09 16:51:16,1397087054871.0,1397087476714.0,Hole
2014-04-09 16:51:16,2014-04-09 18:27:59,1397087476714.0,1397093279017.0,Activity
2014-04-09 18:27:59,2014-04-09 18:35:30,1397093279017.0,1397093730460.0,Activity
2014-04-09 18:35:30,2014-04-09 18:36:01,1397093730460.0,1397093761776.0,Walk trip
2014-04-09 18:36:01,2014-04-09 19:14:05,1397093761776.0,1397096045598.0,Activity
2014-04-09 19:14:05,2014-04-09 19:21:36,1397096045598.0,1397096496045.0,Hole
2014-04-09 19:21:36,2014-04-09 20:03:43,1397096496045.0,1397099023633.0,Activity
2014-04-09 20:03:43,2014-04-09 20:10:43,1397099023633.0,1397099443559.0,Walk trip
2014-04-09 20:10:43,2014-04-09 20:18:44,1397099443559.0,1397099924247.0,Activity
2014-04-09 20:18:44,2014-04-09 20:29:15,1397099924247.0,1397100555001.0,Activity
2014-04-09 20:29:15,2014-04-09 20:39:16,1397100555001.0,1397101156723.0,Walk trip
2014-04-09 20:39:16,2014-04-09 21:14:23,1397101156723.0,1397103263265.0,Activity
2014-04-09 21:14:23,2014-04-09 21:21:26,1397103263265.0,1397103686450.0,Hole
2014-04-09 21:21:26,2014-04-09 22:14:04,1397103686450.0,1397106844632.0,Activity
2014-04-09 22:14:04,2014-04-09 22:21:35,1397106844632.0,1397107295962.0,Hole
2014-04-09 22:21:35,2014-04-10 01:14:00,1397107295962.0,1397117640634.0,Activity
2014-04-10 01:14:00,2014-04-10 01:21:31,1397117640634.0,1397118091685.0,Hole
2014-04-10 01:21:31,2014-04-10 02:59:41,1397118091685.0,1397123981224.0,Activity
