37.8783608,-122.27047
37.8782501,-122.2699947
37.8782454,-122.2700185
37.8782434,-122.2700231
37.878327,-122.270448
37.8782349,-122.2699931
37.8782286,-122.2700067
37.8782593,-122.2700623
37.8782586,-122.2700384
37.8782365,-122.2699672
37.8782387,-122.2700335
37.8782612,-122.2700452
37.8782756,-122.2700336
37.8782524,-122.2699909
37.878255,-122.2700026
37.8782548,-122.2699604
37.8782008,-122.2699829
37.8782097,-122.269981
37.8782515,-122.2699894
37.8782649,-122.2699953
37.8782596,-122.2699821
37.8782347,-122.2699859
37.8782276,-122.2699701
37.8782163,-122.269983
37.8782257,-122.2699657
37.8782183,-122.2699973
37.8782159,-122.2700116
37.878215,-122.2699686
37.8782355,-122.2699675
37.8782483,-122.2700172
37.8782383,-122.270007
37.8782243,-122.2699952
37.8782618,-122.2700346
37.878261,-122.2700085
37.8782507,-122.2699905
37.8784264,-122.2705021
37.878433,-122.2704918
37.8782644,-122.2699945
37.878255,-122.270002
37.8782518,-122.2700232
37.8782323,-122.2700112
37.8782264,-122.2699966
37.8782427,-122.2699686
37.8782538,-122.2699977
37.8782319,-122.2700125
37.8782594,-122.2700063
37.8782436,-122.2700074
37.8782339,-122.2699835
37.8782353,-122.2700149
37.8782269,-122.2700324
37.8782441,-122.2700021
37.8782641,-122.2700062
37.8782425,-122.2700452
37.8782419,-122.2700004
37.8782435,-122.269999
37.8780953,-122.2698414
37.8781093,-122.2698595
37.8781101,-122.2698602
37.8781101,-122.2698602
37.8781151,-122.2698652
37.8781171,-122.2698677
37.8781226,-122.2698793
37.8781238,-122.2698809
37.878125,-122.2698821
37.8781265,-122.2698839
37.878127,-122.2698845
37.8781316,-122.2698943
37.8781325,-122.2698952
37.8781333,-122.2698963
37.8781377,-122.2699049
37.8782486,-122.2700399
37.8782465,-122.2699876
37.8783807,-122.2704739
37.8783835,-122.2704829
37.8782579,-122.270009
37.8782278,-122.2699908
37.8782544,-122.27
37.8782579,-122.2700278
37.8782426,-122.2700366
37.8782033,-122.2699951
37.87826,-122.2699904
37.8782619,-122.2700432
37.8782308,-122.2699804
37.8782263,-122.2699512
37.8782315,-122.2699822
37.8782094,-122.2699744
37.878234,-122.2699803
37.8782614,-122.2700052
37.8782485,-122.2699845
37.8782372,-122.2699719
37.8782419,-122.2699883
37.8782463,-122.2700314
37.8782584,-122.269992
37.8782406,-122.2699886
37.8782451,-122.2699777
37.8782348,-122.2699892
37.8782468,-122.2699942
37.8782353,-122.2699746
37.878275,-122.2699837
37.8782535,-122.2699942
37.8782261,-122.2699744
37.8782424,-122.2700135
37.8782586,-122.2700244
37.8782549,-122.2700094
37.8782501,-122.2699932
37.878238,-122.2699936
37.8782483,-122.2700118
37.8782535,-122.2700392
37.8782598,-122.2699856
37.8782302,-122.2699923
37.878228,-122.2700203
37.8782225,-122.2699935
37.8782503,-122.2699979
37.8783901,-122.2704715
37.8784379,-122.2704928
37.8783936,-122.2704482
37.8783874,-122.2704408
37.8783632,-122.2703972
37.878364,-122.2703998
37.8782438,-122.2700338
37.8782512,-122.2700011
37.8782443,-122.2700117
37.8784275,-122.2704805
37.8782522,-122.2699944
37.8782565,-122.2699846
37.8782473,-122.2700189
37.8782589,-122.2699882
37.8783768,-122.2703985
37.8784276,-122.2704806
37.8782629,-122.2699963
37.8780665,-122.2698601
37.8780857,-122.2698924
37.8780868,-122.2698938
37.8780868,-122.2698938
37.8780914,-122.2698968
37.8780929,-122.2698977
37.8780946,-122.2698985
37.8780961,-122.2698994
37.8781073,-122.2699189
37.8781084,-122.2699195
37.8781117,-122.2699264
37.8781149,-122.2699328
37.8781166,-122.2699337
37.8781186,-122.2699344
37.8781194,-122.2699347
37.8781206,-122.2699358
37.8781228,-122.2699367
37.8782374,-122.2699884
37.8782488,-122.2700345
37.8782321,-122.2700323
37.8783896,-122.2704973
37.8784009,-122.2704777
37.8782516,-122.2700253
37.8782382,-122.269971
37.8782568,-122.2699587
37.8782401,-122.2699613
37.8782403,-122.2699796
37.8782589,-122.2700146
37.8782324,-122.2700463
37.8782526,-122.2699788
37.8782191,-122.2699763
37.8782129,-122.269971
37.8782272,-122.2699523
37.8782325,-122.2699941
37.8782473,-122.269998
37.8784561,-122.2705107
37.8782501,-122.2700341
37.8782535,-122.2699967
37.8782421,-122.2699796
37.8782412,-122.2699557
37.8782556,-122.2700395
37.8782225,-122.269992
37.878203,-122.2699961
37.8782183,-122.2699647
37.878203,-122.2700274
37.8782197,-122.2699888
37.8782422,-122.2699716
37.8782233,-122.2699889
37.8782436,-122.2699817
37.8782453,-122.270006
37.8782194,-122.2700106
37.8782285,-122.270002
37.8782021,-122.2699753
37.8784389,-122.2704854
37.87843,-122.2705099
37.8782571,-122.2699959
37.8782295,-122.2700061
37.8783735,-122.2704664
37.8783698,-122.2704722
37.8783784,-122.2704599
37.8782604,-122.2699893
37.8782336,-122.2699934
37.8782462,-122.2699884
37.8784201,-122.2704862
37.8784143,-122.2704798
37.8782252,-122.2699576
37.8782021,-122.2699551
37.8782061,-122.2699805
37.8783247,-122.2704302
37.878424,-122.2704822
37.8784099,-122.2704857
37.8784009,-122.2704732
37.8782483,-122.2699992
37.8782622,-122.2700543
37.8782469,-122.2700495
37.8782568,-122.2700319
37.8782487,-122.27002
37.8781206,-122.2699171
37.8781161,-122.2699089
37.8781311,-122.2699414
37.8781456,-122.2699689
37.8781549,-122.2699873
37.8781878,-122.2700419
37.8781895,-122.2700404
37.8781908,-122.2700399
37.8781933,-122.2700372
37.8782038,-122.2700652
37.8782046,-122.2700634
37.8782185,-122.2700878
37.878228,-122.2701043
37.8782278,-122.2701021
37.8782277,-122.2700973
37.8782323,-122.2701174
37.8783705,-122.270433
37.878438,-122.2704931
37.8784173,-122.2704934
37.8783751,-122.2704592
37.8782424,-122.270034
37.8782416,-122.2700187
37.8782514,-122.269982
37.878254,-122.2699768
37.8782384,-122.2699684
37.8782367,-122.2699902
37.878246,-122.2699994
37.8782213,-122.2700114
37.8782263,-122.2700259
37.878236,-122.2700184
37.8782331,-122.2699972
37.8782476,-122.2699795
37.8782456,-122.2700209
37.8782435,-122.2700072
37.8782343,-122.2699846
37.8782435,-122.2700164
37.8782382,-122.2700282
37.8782404,-122.2699701
37.8782257,-122.2699761
37.8782185,-122.2699757
37.8782462,-122.2699902
37.8782561,-122.270015
37.8782568,-122.2700037
37.8782249,-122.2699958
37.8784376,-122.2705137
37.8784036,-122.270488
37.8783328,-122.2704423
37.8782436,-122.2700248
37.8782454,-122.2699771
37.8782151,-122.2699973
37.8783749,-122.2704314
37.8783876,-122.2704843
37.8783172,-122.270437
37.8782501,-122.2700383
37.8782466,-122.269999
37.8782413,-122.2699751
37.8782395,-122.2699928
37.8782505,-122.2699909
37.8782456,-122.2699824
37.8782394,-122.2699684
37.8782577,-122.2700031
37.878258,-122.2699713
37.8782258,-122.2699868
37.8782561,-122.2699843
37.8782576,-122.2699755
37.8782331,-122.2699929
37.8783784,-122.2704129
37.8783023,-122.2703477
37.8782532,-122.2699927
37.878257,-122.269984
37.8782306,-122.2699764
37.8782232,-122.2699998
37.878237,-122.270001
37.8782527,-122.2699854
37.8782206,-122.2699752
37.8782189,-122.2699723
37.8781358,-122.2698867
37.8781204,-122.2699462
37.8781401,-122.2699791
37.8781437,-122.2699791
37.8781536,-122.2700007
37.878156,-122.2700015
37.8781588,-122.2699999
37.8781601,-122.2699993
37.8781622,-122.2700002
37.8781649,-122.2700011
37.8781695,-122.270002
37.8781711,-122.2700028
37.8781723,-122.270002
37.8781749,-122.2700009
37.8781765,-122.2700009
37.8781792,-122.2700003
37.8782663,-122.2699969
37.8782355,-122.2700098
37.8782381,-122.2700056
37.8782425,-122.2699661
37.8782493,-122.2699926
37.8782359,-122.269963
37.8782016,-122.2700162
37.8782139,-122.2700143
37.8782306,-122.2699974
37.8782388,-122.270026
37.878243,-122.269987
37.8782279,-122.2699719
37.8782473,-122.2699721
37.8782466,-122.2700045
37.8782492,-122.2699846
37.8782392,-122.2700143
37.8782618,-122.2700328
37.8782535,-122.2699858
37.8782498,-122.2699678
37.8782686,-122.2703103
37.8782731,-122.2703122
37.8782391,-122.2700419
37.8782459,-122.269998
37.8782454,-122.2699943
37.8782535,-122.2700256
37.8782402,-122.270008
37.8782354,-122.269989
37.878422,-122.2704324
37.8784015,-122.2704578
37.8782402,-122.2699887
37.878241,-122.2699838
37.8782427,-122.2700251
37.8782343,-122.2700133
37.8782284,-122.2699911
37.8782585,-122.2699993
37.8782548,-122.2699948
37.8782264,-122.2700202
37.8782434,-122.2700081
37.8782378,-122.2699713
37.8782145,-122.2699828
37.8782466,-122.2699879
37.8782237,-122.2699774
37.8782362,-122.2699907
37.8782568,-122.2700107
37.8782223,-122.2699583
37.8782351,-122.269955
37.8782197,-122.2699524
37.8782632,-122.2699947
37.8782494,-122.2700083
37.8782622,-122.2700052
37.8782325,-122.2699759
37.8782401,-122.2700039
37.8782319,-122.2699958
37.8782278,-122.2699562
37.8782279,-122.2699653
37.8782435,-122.2699881
37.8782453,-122.2699775
37.8782438,-122.2699722
37.8782213,-122.2699791
37.8782468,-122.26999
37.8781783,-122.2699018
37.8781723,-122.2698943
37.8781721,-122.2698939
37.8781721,-122.2698939
37.8781736,-122.2698956
37.878177,-122.2699048
37.87818,-122.2699126
37.8781803,-122.269913
37.8781806,-122.2699135
37.8781835,-122.2699225
37.8781838,-122.269923
37.8781843,-122.2699235
37.8781849,-122.2699242
37.8781852,-122.2699247
37.8781858,-122.2699255
37.8781862,-122.2699261
37.8781866,-122.2699268
37.8782427,-122.2699968
37.8782398,-122.269969
37.8782468,-122.2699775
37.8782367,-122.2700017
37.8782525,-122.2700235
37.8782456,-122.2700175
37.8782538,-122.2700204
37.8782577,-122.2700407
37.8782195,-122.2699793
37.8782585,-122.269975
37.8782351,-122.2700243
37.8782318,-122.2700019
37.8782425,-122.2699923
37.8782188,-122.2699767
37.8782299,-122.2699773
37.8782408,-122.2699613
37.8782128,-122.2699485
37.8783525,-122.270446
37.8783482,-122.2704477
37.8782447,-122.2700051
37.8782262,-122.2699595
37.8783625,-122.2704494
37.8782145,-122.2699652
37.8782353,-122.2699858
37.8782047,-122.2699531
37.8781951,-122.2699626
37.8782436,-122.2699956
37.8782148,-122.2700024
37.8783444,-122.2704404
37.8782362,-122.2700018
37.8782438,-122.27
37.8782416,-122.2699861
37.8782497,-122.2699991
37.8782526,-122.2700558
37.878421,-122.2704925
37.8782422,-122.2700566
37.8782555,-122.2700844
37.8782455,-122.2700413
37.8782471,-122.2700179
37.8782328,-122.2700291
37.8782179,-122.2699906
37.8782358,-122.270005
37.8784396,-122.2705201
37.8784313,-122.2705034
37.8782369,-122.2700371
37.8784646,-122.2704974
37.8784483,-122.2704943
37.8783387,-122.270408
37.8782468,-122.2703299
37.8783821,-122.2704781
37.8783625,-122.2704592
37.8784106,-122.2704808
37.8784305,-122.2704564
37.8783046,-122.2703827
37.8784207,-122.2705073
37.8782533,-122.2700692
37.8783941,-122.2704855
37.8783839,-122.2704198
37.8782097,-122.2703023
37.8782657,-122.270332
37.8782287,-122.2698232
37.8782349,-122.2698602
37.8782339,-122.2698621
37.8782382,-122.269876
37.8782411,-122.2698867
37.878248,-122.2699093
37.878248,-122.26991
37.8782487,-122.269915
37.8782495,-122.2699198
37.8782493,-122.2699203
37.8782493,-122.2699209
37.8782492,-122.2699221
37.8782503,-122.2699253
37.8782513,-122.2699283
37.8782522,-122.2699321
37.8782531,-122.2699353
37.878254,-122.2699393
37.8782416,-122.2700342
37.87827,-122.2700423
37.8782705,-122.2700126
37.878229,-122.2699948
37.878226,-122.2700007
37.8782191,-122.2700005
37.8782609,-122.2699876
37.8782495,-122.270037
37.8782707,-122.2700298
37.8782532,-122.2700251
37.8782663,-122.2700218
37.8782487,-122.2699883
37.8782223,-122.2699679
37.8782786,-122.2703126
37.8782404,-122.2700044
37.8782531,-122.2699727
37.8784475,-122.2705049
37.8784304,-122.2705126
37.8782312,-122.2699815
37.8782508,-122.2700377
37.8782363,-122.2700267
37.8782464,-122.2699991
37.8784178,-122.270509
37.8782578,-122.2700166
37.8782598,-122.2699938
37.8782516,-122.2700455
37.8782522,-122.2700165
37.8782621,-122.2700002
37.8784109,-122.2704954
37.8783851,-122.2704791
37.8782641,-122.2699943
37.8782537,-122.2699831
37.8784313,-122.2704797
37.8784171,-122.2705014
37.8782543,-122.2700333
37.8782561,-122.2700232
37.8783849,-122.2704662
37.8783967,-122.2704573
37.878364,-122.270418
37.8782421,-122.270002
37.878268,-122.2699967
37.8784079,-122.2704876
37.8783792,-122.2704832
37.8782539,-122.2700072
37.8782426,-122.270008
37.8782254,-122.2700078
37.8782372,-122.270027
37.8782476,-122.2700013
37.8784693,-122.2705011
37.8782522,-122.2700002
37.8782442,-122.270031
37.8784218,-122.2704846
37.8783375,-122.270452
37.8782468,-122.270023
37.8782219,-122.2699949
37.8784501,-122.2704964
37.8783821,-122.2704318
37.8782584,-122.2699964
37.8782601,-122.2700418
37.8783727,-122.2704214
37.8781364,-122.2699012
37.8781353,-122.2699015
37.8781354,-122.2699016
37.878137,-122.2699034
37.8781395,-122.2699081
37.87814,-122.2699086
37.8781407,-122.2699093
37.8781413,-122.2699097
37.8781425,-122.2699115
37.878143,-122.269912
37.8781437,-122.269913
37.87815,-122.2699258
37.8781571,-122.2699393
37.8781578,-122.2699397
37.8781581,-122.2699399
37.8781597,-122.2699436
37.8781602,-122.269944
37.8782152,-122.2699534
37.8782138,-122.2699863
37.8782422,-122.2700064
37.8782433,-122.2700108
37.8782365,-122.2700016
37.8782364,-122.2699465
37.878226,-122.2699846
37.8783732,-122.2704398
37.8784231,-122.2704678
37.87826,-122.2699847
37.8782554,-122.2699853
37.8782418,-122.270003
37.8782631,-122.2700191
37.8782349,-122.2700147
37.8782398,-122.2700315
37.8783901,-122.2704858
37.8784078,-122.2704876
37.8782375,-122.2700309
37.8784552,-122.2705075
37.878247,-122.270015
37.8782493,-122.2700054
37.8782459,-122.2699956
37.8782268,-122.2699621
37.8782979,-122.2703614
37.8783035,-122.2703559
37.8782441,-122.2699996
37.8782619,-122.2699833
37.8782334,-122.2699845
37.8782877,-122.2704098
37.8783543,-122.2704497
37.8784522,-122.2705032
37.8782568,-122.2700242
37.8784227,-122.2705162
37.8783884,-122.2704822
37.8782538,-122.2699833
37.8782243,-122.269946
37.8782291,-122.2699987
37.8782221,-122.2700066
37.878234,-122.2700577
37.8782246,-122.2700303
37.8782121,-122.2699798
37.8782267,-122.2700252
37.8782191,-122.2699985
37.8782439,-122.2699832
37.8782454,-122.2699647
37.8782394,-122.2699882
37.8783617,-122.270454
37.8782124,-122.2699673
37.8782396,-122.2699767
37.8782635,-122.2700041
37.8782528,-122.2700234
37.8782189,-122.2699657
37.8782331,-122.2699495
37.8782211,-122.2699845
37.8782536,-122.2699857
37.8782609,-122.2699952
37.8782507,-122.2700156
37.8782626,-122.2700001
37.8782539,-122.2699682
37.8782553,-122.2700366
37.8781013,-122.2699603
37.8780911,-122.2699353
37.8780916,-122.2699353
37.8780971,-122.269943
37.8780979,-122.2699432
37.8780993,-122.2699436
37.8781069,-122.2699553
37.8781078,-122.2699557
37.8781086,-122.2699558
37.8781094,-122.269956
37.8781104,-122.2699565
37.8781112,-122.2699568
37.8781193,-122.2699686
37.8781201,-122.2699687
37.8781209,-122.2699688
37.8781216,-122.269969
37.8781224,-122.2699692
37.8781262,-122.2699761
37.8782431,-122.2699897
37.8782482,-122.2700148
37.8782528,-122.2699933
37.8784471,-122.270514
37.8784689,-122.2705252
37.878255,-122.2700009
37.878255,-122.2699792
37.8782481,-122.2700187
37.8782335,-122.2699831
37.8782485,-122.2700109
37.8782476,-122.2700474
37.8782535,-122.2699777
37.878209,-122.2699671
37.8782076,-122.269972
37.8782593,-122.269984
37.8782545,-122.2699802
37.8784194,-122.2704858
37.8784073,-122.2704871
37.8782483,-122.2699853
37.8782355,-122.2700325
37.8782167,-122.2700295
37.8782561,-122.2700438
37.8782623,-122.2699935
37.8782477,-122.2700185
37.8782465,-122.2699808
37.8783415,-122.2704477
37.8784419,-122.2704922
37.878453,-122.2704924
37.8782473,-122.2699771
37.8782519,-122.2700169
37.8782448,-122.2699937
37.878255,-122.2699952
37.8782649,-122.2700077
37.8782449,-122.2700192
37.8782403,-122.2699723
37.8782384,-122.2699683
37.8782471,-122.2699709
37.8782159,-122.2699868
37.8782181,-122.269997
37.878225,-122.269999
37.8782398,-122.2699998
37.8782449,-122.2700193
37.8782604,-122.2700297
37.8782367,-122.2700369
37.8782388,-122.2700192
37.8782285,-122.2699875
37.8782421,-122.269987
37.8782616,-122.2699743
37.8784342,-122.2704822
37.878456,-122.2705217
37.8784638,-122.2705031
37.8784672,-122.2705017
37.8784516,-122.2704969
37.8782664,-122.2699987
37.8782479,-122.2699977
37.8782094,-122.2699934
37.8784554,-122.2705097
37.8784009,-122.270498
37.8782191,-122.2699886
37.8782333,-122.2700126
37.878113,-122.2699154
37.8781039,-122.2699177
37.8781038,-122.2699177
37.8781063,-122.2699194
37.8781072,-122.2699199
37.878109,-122.2699211
37.8781102,-122.2699216
37.8781111,-122.2699221
37.8781119,-122.2699226
37.8781135,-122.2699236
37.8781143,-122.2699243
37.878115,-122.2699247
37.878117,-122.2699283
37.8781188,-122.2699315
37.8781204,-122.2699325
37.8784297,-122.2705167
37.8784312,-122.2704812
37.8782449,-122.270019
37.8782342,-122.2699857
37.8782383,-122.2699859
37.878255,-122.2700186
37.8782545,-122.2700611
37.8782736,-122.2700438
37.8782697,-122.2700236
37.8782637,-122.270056
37.8782444,-122.2700041
37.8782483,-122.2700287
37.8782231,-122.2699821
37.878223,-122.2700067
37.8782381,-122.270012
37.8784706,-122.2705068
37.87824,-122.2700003
37.8782683,-122.2700819
37.8782661,-122.2700481
37.8782448,-122.2700319
37.8782483,-122.2700321
37.8782343,-122.2699952
37.878219,-122.2699966
37.8782252,-122.2699325
37.8782194,-122.2699623
37.87825,-122.2699945
37.8782507,-122.2700293
37.8784687,-122.2705028
37.8784536,-122.2704963
37.8782681,-122.2700862
37.8782726,-122.2700426
37.8782409,-122.2699978
37.8782566,-122.2699938
37.8782187,-122.2699415
37.8782345,-122.2699849
37.8782459,-122.2700246
37.8783954,-122.2704892
37.8783876,-122.2704905
37.8784497,-122.2705208
37.8783859,-122.2704724
37.8784123,-122.2704949
37.8784207,-122.2705017
37.8782561,-122.2700529
37.8784283,-122.2704774
37.8783762,-122.2704696
37.878262,-122.2700174
37.8782643,-122.2700046
37.878251,-122.2700066
37.8782463,-122.2700141
37.8782473,-122.2700084
37.8782315,-122.2700453
37.8784257,-122.2704811
37.8782246,-122.2699935
37.8782559,-122.2700766
37.8782509,-122.2700749
37.8782421,-122.2699871
37.8782298,-122.2700028
37.8782161,-122.2700088
37.8782027,-122.2699859
37.8782361,-122.27001
37.8781883,-122.2698693
37.8781547,-122.2698694
37.8781542,-122.2698692
37.8781542,-122.2698692
37.878174,-122.2699176
37.8781817,-122.2699354
37.8781889,-122.2699527
37.8781959,-122.2699702
37.8782012,-122.2699911
37.8782069,-122.2700058
37.8782132,-122.2700188
37.8782328,-122.2700623
37.8782364,-122.2700738
37.8782485,-122.2700976
37.8782486,-122.2700955
37.8782484,-122.2700938
37.8782478,-122.2700911
37.878302,-122.2703678
37.8782481,-122.2700229
37.878395,-122.2704516
37.8782787,-122.2703373
37.8782402,-122.2700256
37.8783947,-122.2704815
37.8784048,-122.2705044
37.8783837,-122.2704687
37.8782541,-122.2699995
37.8782488,-122.2700305
37.8782431,-122.270004
37.8782499,-122.2699983
37.8782145,-122.2699964
37.8783634,-122.2704269
37.8782983,-122.2703594
37.8783265,-122.2703839
37.8783425,-122.2703706
37.8782348,-122.269984
37.8782328,-122.2699708
37.8782495,-122.2700101
37.8782291,-122.2699814
37.8782299,-122.2700155
37.8782623,-122.270431
37.8782321,-122.2700438
37.878252,-122.2700199
37.8783859,-122.2704786
37.8784045,-122.2704712
37.878437,-122.2705162
37.8783502,-122.2704559
37.8783261,-122.2704513
37.8782305,-122.2700131
37.8782168,-122.269965
37.8782088,-122.2700018
37.8782193,-122.26997
37.8782422,-122.2699787
37.8782591,-122.2699882
37.8782407,-122.2700146
37.8782167,-122.2699868
37.8782469,-122.27001
37.878405,-122.2704685
37.8784325,-122.2704979
37.878224,-122.269976
37.8781993,-122.2699878
37.8782359,-122.2699969
37.8783912,-122.2704177
37.8784295,-122.2705015
37.8783871,-122.2704825
37.878443,-122.270509
37.8782614,-122.2700201
37.8782304,-122.2699753
37.8784069,-122.2704286
37.8783407,-122.2703806
37.8782182,-122.2700066
37.8784094,-122.2704827
37.8784232,-122.2705061
37.878433,-122.2704938
37.878251,-122.2700315
37.8784029,-122.2704772
37.8782216,-122.2699825
37.878241,-122.2699979
37.878119,-122.2699213
37.8781316,-122.2699195
37.8781316,-122.2699196
37.8781316,-122.2699196
37.8781352,-122.2699247
37.8781373,-122.2699297
37.8781392,-122.2699355
37.8781396,-122.269936
37.8781404,-122.2699365
37.8781421,-122.2699397
37.8781438,-122.2699431
37.8781443,-122.2699434
37.8781449,-122.2699438
37.8781459,-122.2699448
37.8781465,-122.269945
37.8781482,-122.2699486
37.8781498,-122.2699521
37.8781515,-122.2699559
37.8782315,-122.2700225
37.8782312,-122.2700127
37.8782324,-122.2700234
37.8783963,-122.2704534
37.8784173,-122.2705034
37.8784494,-122.2705205
37.8782468,-122.2700112
37.8782422,-122.2700088
37.8782403,-122.2700336
37.8782556,-122.2700436
37.8782495,-122.2699964
37.8782329,-122.2699982
37.8782441,-122.2700053
37.878234,-122.2699881
37.8782079,-122.2699614
37.8782118,-122.2699746
37.8784356,-122.2704906
37.8784516,-122.2704708
37.878238,-122.2699891
37.8782486,-122.2700183
37.8782275,-122.2699924
37.8782105,-122.2699745
37.8782537,-122.2699962
37.8782493,-122.2699937
37.8782546,-122.269999
37.8782273,-122.270042
37.8782465,-122.2699871
37.878231,-122.2699966
37.8782366,-122.270045
37.8782433,-122.2700224
37.8782312,-122.2700396
37.8784067,-122.2704479
37.8783987,-122.2704305
37.8782351,-122.2699745
37.8784219,-122.2704836
37.8784518,-122.2704971
37.8782516,-122.2699716
37.878375,-122.2704496
37.8783503,-122.2704209
37.8782491,-122.2699974
